Word,Occurrence,% Frequency
explain,62,0.01102220262719533
visit,62,0.01102220262719533
speranski,61,0.010844425165466373
yard,61,0.010844425165466373
letters,61,0.010844425165466373
threw,61,0.010844425165466373
moments,61,0.010844425165466373
addressed,61,0.010844425165466373
write,61,0.010844425165466373
enough,61,0.010844425165466373
manner,61,0.010844425165466373
recognized,61,0.010844425165466373
express,61,0.010844425165466373
dying,61,0.010844425165466373
peoples,60,0.010666647703737415
hurrah,60,0.010666647703737415
sun,60,0.010666647703737415
conditions,60,0.010666647703737415
significance,60,0.010666647703737415
slightly,60,0.010666647703737415
pointed,60,0.010666647703737415
six,60,0.010666647703737415
aside,60,0.010666647703737415
laugh,60,0.010666647703737415
gazing,60,0.010666647703737415
kindly,60,0.010666647703737415
doubt,60,0.010666647703737415
spread,60,0.010666647703737415
beauty,60,0.010666647703737415
health,60,0.010666647703737415
possibility,59,0.01048887024200846
personal,59,0.01048887024200846
marriage,59,0.01048887024200846
miles,59,0.01048887024200846
burning,59,0.01048887024200846
higher,59,0.01048887024200846
tall,59,0.01048887024200846
familiar,59,0.01048887024200846
surprised,59,0.01048887024200846
broken,59,0.01048887024200846
touched,59,0.01048887024200846
fingers,59,0.01048887024200846
approaching,59,0.01048887024200846
certainly,59,0.01048887024200846
tushin,58,0.010311092780279502
enemys,58,0.010311092780279502
denisovs,58,0.010311092780279502
river,58,0.010311092780279502
servants,58,0.010311092780279502
paper,58,0.010311092780279502
girls,58,0.010311092780279502
sort,58,0.010311092780279502
o,58,0.010311092780279502
caught,58,0.010311092780279502
shown,58,0.010311092780279502
started,58,0.010311092780279502
grand,58,0.010311092780279502
sons,58,0.010311092780279502
shoulder,58,0.010311092780279502
rising,58,0.010311092780279502
amid,58,0.010311092780279502
bowed,58,0.010311092780279502
earth,58,0.010311092780279502
kuragin,58,0.010311092780279502
maid,58,0.010311092780279502
bilibin,57,0.010133315318550544
estate,57,0.010133315318550544
handed,57,0.010133315318550544
conscious,57,0.010133315318550544
confused,57,0.010133315318550544
forgive,57,0.010133315318550544
stay,57,0.010133315318550544
spot,57,0.010133315318550544
play,57,0.010133315318550544
ashamed,57,0.010133315318550544
lit,57,0.010133315318550544
big,57,0.010133315318550544
sovereign,57,0.010133315318550544
gate,56,0.009955537856821588
hut,56,0.009955537856821588
advanced,56,0.009955537856821588
plans,56,0.009955537856821588
church,56,0.009955537856821588
sacrifice,56,0.009955537856821588
movements,56,0.009955537856821588
lad,56,0.009955537856821588
noticing,56,0.009955537856821588
allow,56,0.009955537856821588
destroyed,56,0.009955537856821588
character,56,0.009955537856821588
karataev,55,0.00977776039509263
wolf,55,0.00977776039509263
major,55,0.00977776039509263
fallen,55,0.00977776039509263
sighed,55,0.00977776039509263
stern,55,0.00977776039509263
sorrow,55,0.00977776039509263
quietly,55,0.00977776039509263
nearly,55,0.00977776039509263
bit,55,0.00977776039509263
happens,55,0.00977776039509263
spoken,55,0.00977776039509263
supper,55,0.00977776039509263
opposite,55,0.00977776039509263
form,55,0.00977776039509263
bear,55,0.00977776039509263
king,55,0.00977776039509263
promised,55,0.00977776039509263
abandoned,54,0.009599982933363675
burned,54,0.009599982933363675
died,54,0.009599982933363675
avoid,54,0.009599982933363675
entering,54,0.009599982933363675
regarded,54,0.009599982933363675
pushed,54,0.009599982933363675
hall,54,0.009599982933363675
eye,54,0.009599982933363675
stupid,54,0.009599982933363675
arrival,54,0.009599982933363675
highest,54,0.009599982933363675
unexpectedly,54,0.009599982933363675
mass,53,0.009422205471634717
artillery,53,0.009422205471634717
quarters,53,0.009422205471634717
chance,53,0.009422205471634717
marys,53,0.009422205471634717
early,53,0.009422205471634717
heads,53,0.009422205471634717
twice,53,0.009422205471634717
laid,53,0.009422205471634717
comes,53,0.009422205471634717
cloak,53,0.009422205471634717
convinced,53,0.009422205471634717
hastily,53,0.009422205471634717
apart,53,0.009422205471634717
bezukhov,53,0.009422205471634717
circle,53,0.009422205471634717
le,53,0.009422205471634717
charming,53,0.009422205471634717
1812,52,0.009244428009905761
dron,52,0.009244428009905761
historical,52,0.009244428009905761
lord,52,0.009244428009905761
marshal,52,0.009244428009905761
stand,52,0.009244428009905761
journey,52,0.009244428009905761
caused,52,0.009244428009905761
heavy,52,0.009244428009905761
passage,52,0.009244428009905761
stepped,52,0.009244428009905761
shes,52,0.009244428009905761
carry,52,0.009244428009905761
merry,52,0.009244428009905761
rooms,52,0.009244428009905761
appear,52,0.009244428009905761
broke,52,0.009244428009905761
ceased,52,0.009244428009905761
michael,52,0.009244428009905761
mothers,52,0.009244428009905761
fond,52,0.009244428009905761
barclay,51,0.009066650548176803
inevitability,51,0.009066650548176803
austerlitz,51,0.009066650548176803
division,51,0.009066650548176803
darkness,51,0.009066650548176803
didnt,51,0.009066650548176803
crossing,51,0.009066650548176803
doctors,51,0.009066650548176803
scarcely,51,0.009066650548176803
kill,51,0.009066650548176803
putting,51,0.009066650548176803
drive,51,0.009066650548176803
wine,51,0.009066650548176803
shook,51,0.009066650548176803
mon,51,0.009066650548176803
necessity,51,0.009066650548176803
assumed,51,0.009066650548176803
appointed,51,0.009066650548176803
ha,50,0.008888873086447847
box,50,0.008888873086447847
interests,50,0.008888873086447847
common,50,0.008888873086447847
circumstances,50,0.008888873086447847
loud,50,0.008888873086447847
further,50,0.008888873086447847
shouts,50,0.008888873086447847
everywhere,50,0.008888873086447847
forgotten,50,0.008888873086447847
gods,50,0.008888873086447847
object,50,0.008888873086447847
nose,50,0.008888873086447847
broad,50,0.008888873086447847
relation,50,0.008888873086447847
gesture,50,0.008888873086447847
mentioned,50,0.008888873086447847
frenchmen,49,0.00871109562471889
council,49,0.00871109562471889
ride,49,0.00871109562471889
directed,49,0.00871109562471889
places,49,0.00871109562471889
success,49,0.00871109562471889
thirty,49,0.00871109562471889
playing,49,0.00871109562471889
satisfaction,49,0.00871109562471889
floor,49,0.00871109562471889
hat,49,0.00871109562471889
agitated,49,0.00871109562471889
hot,49,0.00871109562471889
arranged,49,0.00871109562471889
vienna,49,0.00871109562471889
europe,49,0.00871109562471889
burst,49,0.00871109562471889
bogucharovo,48,0.008533318162989934
absence,48,0.008533318162989934
streets,48,0.008533318162989934
shot,48,0.008533318162989934
alive,48,0.008533318162989934
highness,48,0.008533318162989934
singing,48,0.008533318162989934
regimental,48,0.008533318162989934
members,48,0.008533318162989934
music,48,0.008533318162989934
care,48,0.008533318162989934
purpose,48,0.008533318162989934
direct,48,0.008533318162989934
worse,48,0.008533318162989934
tender,48,0.008533318162989934
returning,48,0.008533318162989934
dreadful,48,0.008533318162989934
cheerful,48,0.008533318162989934
frowning,48,0.008533318162989934
joyful,48,0.008533318162989934
papa,48,0.008533318162989934
offered,48,0.008533318162989934
uttered,48,0.008533318162989934
joined,48,0.008533318162989934
center,48,0.008533318162989934
dull,48,0.008533318162989934
easy,48,0.008533318162989934
aide,48,0.008533318162989934
none,48,0.008533318162989934
spirit,48,0.008533318162989934
reception,48,0.008533318162989934
minister,47,0.008355540701260976
due,47,0.008355540701260976
departure,47,0.008355540701260976
warm,47,0.008355540701260976
chest,47,0.008355540701260976
curiosity,47,0.008355540701260976
hours,47,0.008355540701260976
causes,47,0.008355540701260976
ive,47,0.008355540701260976
walk,47,0.008355540701260976
nurse,47,0.008355540701260976
serve,47,0.008355540701260976
club,47,0.008355540701260976
isnt,47,0.008355540701260976
wide,47,0.008355540701260976
somewhere,47,0.008355540701260976
august,47,0.008355540701260976
wall,47,0.008355540701260976
pay,47,0.008355540701260976
recalled,47,0.008355540701260976
blushed,47,0.008355540701260976
expect,47,0.008355540701260976
heaven,47,0.008355540701260976
green,47,0.008355540701260976
gathered,47,0.008355540701260976
stout,47,0.008355540701260976
rich,47,0.008355540701260976
hippolyte,47,0.008355540701260976
footman,47,0.008355540701260976
importance,47,0.008355540701260976
formerly,46,0.008177763239532019
previously,46,0.008177763239532019
cart,46,0.008177763239532019
inhabitants,46,0.008177763239532019
tsar,46,0.008177763239532019
garden,46,0.008177763239532019
rapid,46,0.008177763239532019
corps,46,0.008177763239532019
papers,46,0.008177763239532019
recognize,46,0.008177763239532019
carefully,46,0.008177763239532019
jumped,46,0.008177763239532019
firmly,46,0.008177763239532019
excitement,46,0.008177763239532019
gown,46,0.008177763239532019
forehead,46,0.008177763239532019
difficulty,46,0.008177763239532019
firm,46,0.008177763239532019
weak,46,0.008177763239532019
reports,46,0.008177763239532019
clever,46,0.008177763239532019
fool,46,0.008177763239532019
awaiting,46,0.008177763239532019
thy,45,0.007999985777803061
flew,45,0.007999985777803061
fighting,45,0.007999985777803061
increased,45,0.007999985777803061
happening,45,0.007999985777803061
sick,45,0.007999985777803061
leaning,45,0.007999985777803061
knowledge,45,0.007999985777803061
enormous,45,0.007999985777803061
thrown,45,0.007999985777803061
outside,45,0.007999985777803061
thousands,45,0.007999985777803061
leading,45,0.007999985777803061
wifes,45,0.007999985777803061
balls,45,0.007999985777803061
sign,45,0.007999985777803061
whisper,45,0.007999985777803061
adjutants,45,0.007999985777803061
motion,45,0.007999985777803061
monsieur,45,0.007999985777803061
teeth,45,0.007999985777803061
aunt,45,0.007999985777803061
wore,45,0.007999985777803061
ourselves,45,0.007999985777803061
respect,45,0.007999985777803061
played,45,0.007999985777803061
forty,45,0.007999985777803061
armies,44,0.007822208316074105
battalion,44,0.007822208316074105
holy,44,0.007822208316074105
loss,44,0.007822208316074105
bound,44,0.007822208316074105
comrades,44,0.007822208316074105
note,44,0.007822208316074105
kiss,44,0.007822208316074105
yesterday,44,0.007822208316074105
join,44,0.007822208316074105
mustache,44,0.007822208316074105
finish,44,0.007822208316074105
admit,44,0.007822208316074105
youth,44,0.007822208316074105
accompanied,44,0.007822208316074105
capital,44,0.007822208316074105
worn,44,0.007822208316074105
watched,44,0.007822208316074105
seat,44,0.007822208316074105
lower,44,0.007822208316074105
showing,44,0.007822208316074105
age,44,0.007822208316074105
unpleasant,44,0.007822208316074105
raising,44,0.007822208316074105
repeating,44,0.007822208316074105
la,44,0.007822208316074105
dolgorukov,43,0.007644430854345147
polish,43,0.007644430854345147
trembling,43,0.007644430854345147
icon,43,0.007644430854345147
science,43,0.007644430854345147
orderly,43,0.007644430854345147
afterwards,43,0.007644430854345147
princes,43,0.007644430854345147
fellows,43,0.007644430854345147
fourth,43,0.007644430854345147
accustomed,43,0.007644430854345147
horror,43,0.007644430854345147
realized,43,0.007644430854345147
satisfied,43,0.007644430854345147
particular,43,0.007644430854345147
eat,43,0.007644430854345147
nice,43,0.007644430854345147
speech,43,0.007644430854345147
below,43,0.007644430854345147
badly,43,0.007644430854345147
mood,43,0.007644430854345147
carrying,43,0.007644430854345147
gold,43,0.007644430854345147
considering,43,0.007644430854345147
frowned,43,0.007644430854345147
captured,43,0.007644430854345147
breast,43,0.007644430854345147
confusion,42,0.0074666533926161915
engagement,42,0.0074666533926161915
headquarters,42,0.0074666533926161915
prisoner,42,0.0074666533926161915
efforts,42,0.0074666533926161915
walking,42,0.0074666533926161915
imagined,42,0.0074666533926161915
youve,42,0.0074666533926161915
daughters,42,0.0074666533926161915
household,42,0.0074666533926161915
dancing,42,0.0074666533926161915
dolokhovs,42,0.0074666533926161915
cards,42,0.0074666533926161915
easily,42,0.0074666533926161915
saber,42,0.0074666533926161915
ideas,42,0.0074666533926161915
glory,42,0.0074666533926161915
concluded,42,0.0074666533926161915
explained,42,0.0074666533926161915
